
MR Whitney,38,13,7,40,9,6.66,90,1,0,0,44.44
GA Briant,5,5,2,39,16,13,69,1,0,0,56.52
YS Chahal,50,8,3,39,18,7.8,72,1,0,0,54.16
SS Das,4,4,1,39,30,13,77,0,0,0,50.64
KSC de Silva,38,19,13,39,13,6.5,92,4,0,0,42.39
DR Gilbert,14,8,3,39,8,7.8,102,0,0,0,38.23
Iqbal Qasim,15,7,1,39,13,6.5,90,2,0,0,43.33
BA King,1,1,0,39,39,39,56,0,0,0,69.64
N Kruger,2,2,0,39,34,19.5,75,0,0,0,52
GD Lloyd,6,5,1,39,22,9.75,80,2,0,0,48.75
TBA May,47,12,8,39,15,9.75,52,0,0,0,75
LS Pascoe,29,11,7,39,15,9.75,102,2,0,0,38.23
Ramveer Rai,1,1,0,39,39,39,124,0,0,0,31.45
RH Scholte,5,5,0,39,12,7.8,135,0,0,0,28.88
A Shahzad,11,8,2,39,9,6.5,60,0,0,0,65
SN Thakur,7,3,2,39,22,39,22,1,0,0,177.27
Zulfiqar Ali,3,3,1,39,30,19.5,76,0,0,0,51.31
JT Ball,18,6,2,38,28,9.5,49,2,0,0,77.55
CJD Chappell,3,3,0,38,19,12.66,143,0,0,0,26.57
PP Chawla,25,12,5,38,13,5.42,58,1,0,0,65.51
CKB Kulasekara,4,3,0,38,19,12.66,72,1,0,0,52.77
PJ Martin,20,13,7,38,6,6.33,53,0,0,0,71.69
Mohammad Aslam,4,4,0,38,23,9.5,73,0,0,0,52.05
N M'shangwe,6,6,1,38,16,7.6,45,1,0,0,84.44
SS Naik,2,2,0,38,20,19,68,0,0,0,55.88
Najeeb Amar,4,4,1,38,21,12.66,64,1,0,0,59.37
GH O'Brien,9,7,0,38,16,5.42,54,2,0,0,70.37
CAH Stevenson,4,4,1,38,34,12.66,44,1,0,0,86.36
S Walusimbi,3,3,0,38,16,12.66,126,0,0,0,30.15
PN Webb,5,5,1,38,10,9.5,101,0,0,0,37.62
Zeeshan Maqsood,5,5,1,38,21,9.5,74,1,0,0,51.35
JR Hazlewood,44,13,11,37,11,18.5,57,1,0,0,64.91
MP Jarvis,12,5,3,37,17,18.5,67,0,0,0,55.22
TS Kamunhukamwe,3,3,0,37,34,12.33,50,1,0,0,74
TS Roland-Jones,1,1,1,37,37,0,37,0,0,0,100
Saiful Islam,7,4,2,37,22,18.5,59,0,0,0,62.71
Shahid Anwar,1,1,0,37,37,37,44,0,0,0,84.09
DJ White,3,3,0,37,15,12.33,97,0,0,0,38.14
Ankur Vasishta,4,4,1,36,18,12,69,0,0,0,52.17
M Bhanuka,1,1,0,36,36,36,39,0,0,0,92.3
PW Gunaratne,23,8,3,36,15,7.2,63,2,0,0,57.14
MF Malone,10,7,3,36,15,9,63,0,0,0,57.14
G Mylvaganam,3,3,0,36,23,12,92,1,0,0,39.13
AR Pitcher,4,4,0,36,30,9,89,0,0,0,40.44
KR Pushpakumara,31,9,5,36,14,9,52,2,0,0,69.23
Saleem Jaffar,39,13,11,36,10,18,73,2,0,0,49.31
RB Simpson,2,2,0,36,23,18,53,0,0,0,67.92
LO Tikolo,3,2,2,36,25,0,75,0,0,0,48
JO Troughton,6,5,1,36,20,9,76,1,0,0,47.36
B Bhandari,3,3,0,35,21,11.66,77,0,0,0,45.45
PKD Chase,25,16,6,35,14,3.5,56,7,0,0,62.5
H Durham,9,7,3,35,11,8.75,105,0,0,0,33.33
G Dymock,15,7,4,35,14,11.66,82,1,0,0,42.68
Joginder Sharma,4,3,2,35,29,35,30,0,0,0,116.66
C McAuslan,2,2,0,35,27,17.5,72,0,0,0,48.61
Nazmul Hossain,38,21,13,35,6,4.37,128,4,0,0,27.34
JO Ngoche,17,11,4,35,21,5,85,4,0,0,41.17
KT Sandher,15,10,4,35,12,5.83,107,1,0,0,32.71
AR Tait,5,5,2,35,13,11.66,32,0,0,0,109.37
SD Udal,11,7,4,35,11,11.66,46,1,0,0,76.08
MWA van Nierop,2,2,1,35,31,35,49,0,0,0,71.42
SM Warnapura,3,3,0,35,30,11.66,76,1,0,0,46.05
Zulfiqar Babar,5,5,3,35,14,17.5,40,0,0,0,87.5
RP Alexander,2,2,0,34,26,17,75,0,0,0,45.33
SA Ankola,20,13,4,34,9,3.77,42,5,0,0,80.95
Ata-ur-Rehman,30,13,6,34,11,4.85,76,2,0,0,44.73
Atiq-uz-Zaman,3,3,1,34,18,17,36,0,0,0,94.44
ID Austin,9,6,1,34,11,6.8,49,0,0,0,69.38
RO Collinge,15,9,3,34,9,5.66,62,1,0,0,54.83
RMS Eranga,19,11,8,34,12,11.33,64,1,0,0,53.12
BN French,13,8,3,34,9,6.8,71,2,0,0,47.88
AS Luseno,10,9,7,34,16,17,50,1,0,0,68
M Mbangwa,29,13,6,34,11,4.85,56,2,0,0,60.71
Mohammad Asif,38,16,7,34,6,3.77,100,3,0,0,34
CG Rackemann,52,18,6,34,9,2.83,77,6,0,0,44.15
TT Smart,2,2,0,34,25,17,94,0,0,0,36.17
Fayyaz Butt,5,3,1,33,32,16.5,42,1,0,0,78.57
T Gibbons,2,2,0,33,33,16.5,98,1,0,0,33.67
LWS Kaluperuma,4,3,3,33,14,0,60,0,0,0,55
RR Kulkarni,10,5,3,33,15,16.5,39,0,0,0,84.61
RJ McCurdy,11,6,2,33,13,8.25,71,1,0,0,46.47
GE Peckover,3,3,1,33,16,16.5,54,0,0,0,61.11
PARP Perera,2,2,0,33,33,16.5,58,1,0,0,56.89
TL Seifert,3,2,0,33,22,16.5,27,0,0,0,122.22
AS Wassan,9,6,2,33,16,8.25,56,1,0,0,58.92
TM Alderman,65,18,6,32,9,2.66,97,6,0,0,32.98
RE Bryson,7,4,3,32,17,32,25,0,0,0,128
BFW de Leede,3,3,0,32,30,10.66,75,1,0,0,42.66
BP Kruger,5,3,0,32,15,10.66,50,0,0,0,64
SLV Raju,53,16,8,32,8,4,67,4,0,0,47.76
JD Siddons,1,1,0,32,32,32,37,0,0,0,86.48
SP Terry,5,5,0,32,16,6.4,67,1,0,0,47.76
Amir Hayat,9,6,3,31,24,10.33,73,1,0,0,42.46
BS Bedi,10,7,2,31,13,6.2,70,1,0,0,44.28
HM Goonatilleke,6,4,3,31,14,31,58,0,0,0,53.44
PW Jarvis,16,8,2,31,16,5.16,39,2,0,0,79.48
C Jonker,2,2,0,31,25,15.5,33,0,0,0,93.93
GC Martin,5,4,0,31,16,7.75,65,0,0,0,47.69
MN Nawaz,3,3,1,31,15,15.5,71,0,0,0,43.66
JD Nel,19,10,8,31,11,15.5,54,1,0,0,57.4
PADLR Sandakan,21,12,4,31,6,3.87,88,2,0,0,35.22
MM Sharma,26,9,5,31,11,7.75,66,1,0,0,46.96
PM Siddle,20,6,3,31,10,10.33,30,1,0,0,103.33
Sikander Bakht,27,11,7,31,16,7.75,97,2,0,0,31.95
RW Sims,3,2,1,31,24,31,67,0,0,0,46.26
HR Walsh,5,2,0,31,27,15.5,37,0,0,0,83.78
RD Woolley,4,3,2,31,16,31,38,0,0,0,81.57
M Yachad,1,1,0,31,31,31,77,0,0,0,40.25
BE Young,6,3,1,31,18,15.5,47,0,0,0,65.95
GJ Batty,10,8,2,30,17,5,73,1,0,0,41.09
SL Boock,14,7,4,30,12,10,31,1,0,0,96.77
M Cheruparambil,2,2,0,30,30,15,52,1,0,0,57.69
PT Collins,30,12,5,30,10,4.28,50,2,0,0,60
BL D'Oliveira,4,4,1,30,17,10,43,0,0,0,69.76
Ehsan Nawaz,12,10,4,30,11,5,87,3,0,0,34.48
MVT Fernando,8,8,6,30,7,15,61,1,0,0,49.18
EE Hemmings,33,12,6,30,8,5,61,1,0,0,49.18
AJ Ireland,26,13,5,30,8,3.75,101,3,0,0,29.7
FJ Klaassen,4,3,1,30,13,15,52,0,0,0,57.69
IT Shillingford,2,2,0,30,24,15,38,0,0,0,78.94
PA van Meekeren,5,3,3,30,15,0,40,0,0,0,75
JCB Vaughan,3,3,0,30,29,10,55,1,0,0,54.54
JS Ababu,9,5,2,29,17,9.66,63,0,0,0,46.03
N Pradeep,42,21,14,29,7,4.14,77,4,0,0,37.66
TCB Fernando,17,10,6,29,14,7.25,59,1,0,0,49.15
BW Hilfenhaus,25,11,8,29,16,9.66,69,0,0,0,42.02
Imran Abbas,2,2,0,29,28,14.5,63,0,0,0,46.03
DI Joyce,3,3,0,29,18,9.66,56,1,0,0,51.78
ARM Opatha,5,3,0,29,18,9.66,55,1,0,0,52.72
KJ Wright,5,2,0,29,23,14.5,52,0,0,0,55.76
Adeel Raja,21,12,2,28,8,2.8,139,4,0,0,20.14
WW Davis,35,5,3,28,10,14,53,0,0,0,52.83
JD Hall,3,3,0,28,15,9.33,75,0,0,0,37.33
Kamran Hussain,2,1,1,28,28,0,21,0,0,0,133.33
Mohammad Hasnain,5,2,0,28,28,14,18,1,0,0,155.55
DS Mohanty,45,11,6,28,18,5.6,57,3,0,0,49.12
Taslim Arif,2,2,0,28,24,14,58,0,0,0,48.27
Ehsan Adil,6,4,1,27,15,9,42,0,0,0,64.28
TJ Franklin,3,3,0,27,21,9,89,1,0,0,30.33
TG Gordon,5,5,0,27,9,5.4,59,0,0,0,45.76
TJ Heggelman,5,5,0,27,22,5.4,85,0,0,0,31.76
HAPW Jayawardene,6,5,0,27,20,5.4,44,1,0,0,61.36
TP Kamungozi,14,11,6,27,12,5.4,55,2,0,0,49.09
BL Kotze,5,4,1,27,24,9,51,2,0,0,52.94
DS Kulkarni,12,2,2,27,25,0,28,0,0,0,96.42
WM Lawry,1,1,0,27,27,27,49,0,0,0,55.1
Mohsin Kamal,19,6,3,27,11,9,40,0,0,0,67.5
Mujahid Jamshed,4,3,1,27,23,13.5,54,0,0,0,50
RJ Robinson,3,2,0,27,17,13.5,40,0,0,0,67.5
Rumman Raees,9,4,1,27,16,9,24,1,0,0,112.5
ED Solkar,7,6,0,27,13,4.5,79,1,0,0,34.17
BA Williams,25,6,4,27,13,13.5,46,2,0,0,58.69
Zakir Khan,17,5,4,27,11,27,63,0,0,0,42.85
Aizaz Cheema,14,6,3,26,9,8.66,45,0,0,0,57.77
BJ Diamanti,1,1,1,26,26,0,22,0,0,0,118.18
BG Hadlee,2,2,1,26,19,26,93,0,0,0,27.95
RC Haynes,8,6,1,26,18,5.2,66,2,0,0,39.39
Khurram Nawaz,3,2,1,26,17,26,49,0,0,0,53.06
A Kuruvilla,25,11,4,26,7,3.71,43,1,0,0,60.46
Mosharraf Hossain,5,5,1,26,8,6.5,75,0,0,0,34.66
MS Panesar,26,8,3,26,13,5.2,91,0,0,0,28.57
Pervez Mir,3,3,1,26,18,13,44,0,0,0,59.09
CEB Rice,3,2,0,26,14,13,37,0,0,0,70.27
TG Shaw,9,6,4,26,17,13,35,1,0,0,74.28
SL Stewart,4,4,0,26,14,6.5,59,0,0,0,44.06
Tareq Aziz,10,8,7,26,11,26,73,1,0,0,35.61
BO van Rooi,3,3,2,26,17,26,38,0,0,0,68.42
RJ van Vuuren,5,5,2,26,14,8.66,38,2,0,0,68.42
Wasim Haider,3,2,0,26,13,13,70,0,0,0,37.14
Zain Abbas,1,1,1,26,26,0,54,0,0,0,48.14
Sultan Zarawani,7,6,0,26,13,4.33,62,1,0,0,41.93
RJ Blakey,3,2,0,25,25,12.5,50,1,0,0,50
DK Butler,5,4,3,25,13,25,34,0,0,0,73.52
JJ Dawood,2,1,1,25,25,0,19,0,0,0,131.57
MLC Foster,2,1,0,25,25,25,62,0,0,0,40.32
S Jeganathan,5,4,1,25,20,8.33,39,0,0,0,64.1
KA Maharaj,4,2,0,25,17,12.5,26,0,0,0,96.15
GMC Mol,6,4,2,25,14,12.5,54,0,0,0,46.29
Nasir Ahmed,7,4,2,25,11,12.5,62,0,0,0,40.32
A Patel,2,1,0,25,25,25,29,0,0,0,86.2
AK Sah,2,2,0,25,21,12.5,35,0,0,0,71.42
Saleem Altaf,6,2,1,25,21,25,53,0,0,0,47.16
Sayed Shirzad,2,1,0,25,25,25,17,0,0,0,147.05
Shahid Nazir,17,8,7,25,8,25,43,0,0,0,58.13
Sohail Khan,13,6,1,25,7,5,51,0,0,0,49.01
SW Tait,35,7,5,25,11,12.5,29,1,0,0,86.2
SK Atai,2,1,0,24,24,24,57,0,0,0,42.1
MR Benson,1,1,0,24,24,24,58,0,0,0,41.37
AN French,2,2,0,24,14,12,84,0,0,0,28.57
ST Gabriel,25,16,9,24,12,3.42,63,4,0,0,38.09
SF Graf,11,6,0,24,8,4,50,1,0,0,48
JPR Lamsam,2,2,0,24,16,12,47,0,0,0,51.06
SW Lubbers,4,4,1,24,9,8,37,0,0,0,64.86
DJ Malan,1,1,0,24,24,24,30,0,0,0,80
MJ Mason,26,7,4,24,13,8,45,1,0,0,53.33
Naeem Ashraf,2,2,1,24,16,24,43,0,0,0,55.81
SB O'Connor,38,13,6,24,8,3.42,91,3,0,0,26.37
SP Pasqual,2,2,1,24,23,24,28,0,0,0,85.71
N Pothas,3,1,0,24,24,24,41,0,0,0,58.53
Rafiqul Alam,2,2,0,24,14,12,63,0,0,0,38.09
Sheikh Salahuddin,6,5,3,24,12,12,136,0,0,0,17.64
ML Su'a,12,7,2,24,12,4.8,56,0,0,0,42.85
Amir Hamza,31,16,9,23,7,3.28,94,1,0,0,24.46
JO Angara,17,11,5,23,6,3.83,64,1,0,0,35.93
HAG Anthony,3,3,0,23,21,7.66,22,1,0,0,104.54
Asim Butt,5,4,0,23,11,5.75,28,0,0,0,82.14
SV Bahutule,8,4,1,23,11,7.66,29,0,0,0,79.31
J Figy John,1,1,0,23,23,23,36,0,0,0,63.88
SC Getkate,3,2,1,23,16,23,23,0,0,0,100
AE Greenidge,1,1,0,23,23,23,33,0,0,0,69.69
Hasti Gul,2,1,1,23,23,0,11,0,0,0,209.09
E Katchay,5,3,1,23,12,11.5,41,0,0,0,56.09
J Louw,3,1,0,23,23,23,7,0,0,0,328.57
SJ Massiah,2,2,0,23,23,11.5,44,1,0,0,52.27
AJ Penn,5,3,1,23,15,11.5,33,0,0,0,69.69
V Razdan,3,3,1,23,18,11.5,27,0,0,0,85.18
CP Tremain,4,3,2,23,23,23,37,1,0,0,62.16
Waheed Ahmed,2,2,0,23,17,11.5,51,0,0,0,45.09
Afzaal Haider,4,4,1,22,22,7.33,52,2,0,0,42.3
UNK Fernando,2,2,2,22,20,0,25,0,0,0,88
DW Headley,13,6,4,22,10,11,49,1,0,0,44.89
Kamran Shazad,4,3,1,22,13,11,25,1,0,0,88
Mohammad Salman,7,3,1,22,19,11,39,1,0,0,56.41
Shafiuddin Ahmed,11,10,6,22,11,5.5,66,3,0,0,33.33
BR Taylor,2,1,0,22,22,22,42,0,0,0,52.38
CM Wells,2,2,0,22,17,11,44,0,0,0,50
Ali Asad,2,2,1,21,12,21,47,0,0,0,44.68
B Arun,4,3,1,21,8,10.5,32,0,0,0,65.62
AB Dinda,13,5,0,21,16,4.2,36,2,0,0,58.33
Karan KC,5,4,0,21,18,5.25,23,2,0,0,91.3
S Keshvani,5,2,0,21,17,10.5,38,0,0,0,55.26
MAWR Madurasinghe,12,6,4,21,8,10.5,62,0,0,0,33.87
J Patraj,2,2,0,21,20,10.5,48,0,0,0,43.75
K Pierre,2,1,0,21,21,21,18,0,0,0,116.66
DA Stirling,6,5,2,21,13,7,39,0,0,0,53.84
I Wardlaw,22,14,8,21,7,3.5,40,5,0,0,52.5
RA Woolmer,6,4,0,21,9,5.25,46,1,0,0,45.65
SP Davis,39,11,7,20,6,5,34,1,0,0,58.82
O Henry,3,3,1,20,11,10,26,0,0,0,76.92
AP Igglesden,4,3,1,20,18,10,31,1,0,0,64.51
MR Johnson,2,2,0,20,20,10,19,1,0,0,105.26
MMA Jonkman,4,2,0,20,13,10,51,0,0,0,39.21
BM Mauricette,3,3,0,20,15,6.66,68,1,0,0,29.41
DT Mutendera,9,4,2,20,10,10,43,0,0,0,46.51
Najmul Hossain Shanto,3,3,0,20,7,6.66,45,0,0,0,44.44
IL Philip,3,3,0,20,17,6.66,89,1,0,0,22.47
ADJ Pitcher,3,3,0,20,12,6.66,28,1,0,0,71.42
Rizwan-uz-Zaman,3,3,0,20,14,6.66,129,0,0,0,15.5
AF Sattaur,3,3,0,20,13,6.66,60,1,0,0,33.33
PH Sharma,2,2,0,20,14,10,39,0,0,0,51.28
S Shivnarine,1,1,1,20,20,0,43,0,0,0,46.51
Umair Ali,2,2,0,20,10,10,30,0,0,0,66.66
KIW Wijegunawardene,26,12,5,20,8,2.85,55,4,0,0,36.36
CA Young,13,6,2,20,11,5,32,2,0,0,62.5
JP Behrendorff,11,5,3,19,11,9.5,15,1,0,0,126.66
JJ Bumrah,58,13,8,19,10,3.8,43,4,0,0,44.18
JW Dernbach,24,8,1,19,5,2.71,39,1,0,0,48.71
EL Gouka,3,2,1,19,19,19,36,0,0,0,52.77
RGA Headley,1,1,0,19,19,19,41,0,0,0,46.34
S Jora,1,1,0,19,19,19,20,0,0,0,95
T Kumaran,8,3,0,19,8,6.33,27,0,0,0,70.37
MA Meman,1,1,0,19,19,19,22,0,0,0,86.36
V Permaul,7,4,1,19,10,6.33,26,0,0,0,73.07
HSM Pieris,3,3,1,19,16,9.5,59,0,0,0,32.2
Sami Faridi,3,2,0,19,16,9.5,31,0,0,0,61.29
Sunzamul Islam,3,1,0,19,19,19,24,0,0,0,79.16
C Viljoen,2,2,1,19,17,19,23,0,0,0,82.6
AG Wharf,13,5,3,19,9,9.5,28,1,0,0,67.85
KOK Williams,8,5,4,19,16,19,27,0,0,0,70.37
SG Borthwick,2,2,0,18,15,9,16,0,0,0,112.5
DL Chahar,3,2,1,18,12,18,22,0,0,0,81.81
CEH Croft,19,6,4,18,8,9,38,0,0,0,47.36
HJ Howarth,9,5,2,18,11,6,26,1,0,0,69.23
Jamaluddin Ahmed,1,1,1,18,18,0,28,0,0,0,64.28
F Kasteni,3,3,0,18,9,6,42,1,0,0,42.85
AV Lalcheta,2,2,0,18,12,9,47,0,0,0,38.29
JJC Lawson,13,5,2,18,8,6,16,0,0,0,112.5
Munir Dar,2,2,0,18,14,9,16,0,0,0,112.5
Saleem Pervez,1,1,0,18,18,18,39,0,0,0,46.15
LR Shukla,3,2,0,18,13,9,19,0,0,0,94.73
Sultan Ahmed,2,2,0,18,11,9,42,0,0,0,42.85
Syed Maqsood,2,2,0,18,13,9,43,0,0,0,41.86
Tanvir Ahmed,2,1,0,18,18,18,12,0,0,0,150
K Whatham,1,1,0,18,18,18,41,0,0,0,43.9
RGCE Wijesuriya,8,3,2,18,12,18,48,1,0,0,37.5
Zulqarnain,16,6,3,18,11,6,30,2,0,0,60
GI Allott,31,11,6,17,7,3.4,56,2,0,0,30.35
SM Curran,2,2,0,17,15,8.5,29,0,0,0,58.62
IS Gallage,3,2,1,17,14,17,27,0,0,0,62.96
RD Gudhka,2,2,1,17,10,17,14,0,0,0,121.42
MJ Hoggard,26,6,2,17,7,4.25,30,1,0,0,56.66
Ilyas Gull,2,2,0,17,16,8.5,59,0,0,0,28.81
Intikhab Alam,4,2,0,17,10,8.5,45,0,0,0,37.77
IT Iqbal,3,2,0,17,16,8.5,52,0,0,0,32.69
RSA Jayasekera,2,1,0,17,17,17,42,0,0,0,40.47
KCB Jeremy,6,4,2,17,8,8.5,42,1,0,0,40.47
RJ Kennedy,7,4,3,17,8,17,15,0,0,0,113.33
CBRLS Kumara,13,6,3,17,7,5.66,45,0,0,0,37.77
P Lever,10,3,2,17,8,17,24,0,0,0,70.83
PHKD Mendis,2,2,1,17,9,17,38,0,0,0,44.73
Raqibul Hasan,2,2,0,17,12,8.5,65,0,0,0,26.15
CEW Silverwood,7,4,0,17,12,4.25,34,1,0,0,50
S Abrahams,1,1,1,16,16,0,26,0,0,0,61.53
RW Anderson,2,2,1,16,12,16,46,0,0,0,34.78
JH Desai,1,1,0,16,16,16,38,0,0,0,42.1
AM Guruge,7,4,4,16,10,0,29,0,0,0,55.17
N Ifill,4,3,0,16,9,5.33,45,1,0,0,35.55
Jahangir Shah,5,4,2,16,8,8,62,1,0,0,25.8
RL Johnson,10,4,1,16,10,5.33,20,1,0,0,80
SB Lama,1,1,1,16,16,0,48,0,0,0,33.33
BP Loots,7,5,2,16,9,5.33,27,1,0,0,59.25
RAL Massie,3,1,1,16,16,0,24,0,0,0,66.66
B Muzarabani,18,15,7,16,7,2,89,5,0,0,17.97
KJ O'Keeffe,2,2,1,16,16,16,38,1,0,0,42.1
FN Otieno,4,4,0,16,8,4,68,1,0,0,23.52
ADG Roberts,1,1,0,16,16,16,24,0,0,0,66.66
V Shetty,2,2,0,16,9,8,29,0,0,0,55.17
Shubman Gill,2,2,0,16,9,8,32,0,0,0,50
CB Sole,11,5,0,16,7,3.2,36,0,0,0,44.44
S Somasunder,2,2,0,16,9,8,63,0,0,0,25.39
J Theron,9,6,1,16,6,3.2,30,2,0,0,53.33
BTJ Wheal,13,7,3,16,14,4,31,3,0,0,51.61
PJW Allott,13,6,1,15,8,3,25,2,0,0,60
KN Amalean,8,3,1,15,9,7.5,26,0,0,0,57.69
RR Beaton,2,2,1,15,12,15,51,0,0,0,29.41
HF Gurney,10,6,4,15,6,7.5,33,0,0,0,45.45
JR Hammond,1,1,1,15,15,0,28,0,0,0,53.57
RS Higgins,11,8,2,15,7,2.5,63,3,0,0,23.8
DAW Hollis,1,1,1,15,15,0,26,0,0,0,57.69
Irfan Fazil,1,1,0,15,15,15,16,0,0,0,93.75
GE Kidd,6,1,0,15,15,15,25,0,0,0,60
BW Luckhurst,3,3,0,15,14,5,69,1,0,0,21.73
Mansoor Rana,2,2,0,15,10,7.5,24,0,0,0,62.5
Mohammad Zahid,11,4,2,15,7,7.5,22,0,0,0,68.18
J Mulder,4,2,2,15,15,0,11,0,0,0,136.36
EMDY Munaweera,2,2,0,15,11,7.5,29,0,0,0,51.72
Nurul Abedin,4,4,0,15,13,3.75,55,2,0,0,27.27
HD Rutherford,4,4,0,15,11,3.75,56,0,0,0,26.78
Sajjad Ahmed,2,2,0,15,11,7.5,46,0,0,0,32.6
DM Smith,2,2,1,15,10,15,40,0,0,0,37.5
LW Stokkers,1,1,1,15,15,0,40,0,0,0,37.5
Tariq Javed,3,3,0,15,8,5,77,0,0,0,19.48
PCR Tufnell,20,10,9,15,5,15,31,0,0,0,48.38
PS Vaidya,4,2,0,15,12,7.5,12,0,0,0,125
A van der Merwe,9,6,2,15,8,3.75,25,2,0,0,60
AP Wells,1,1,0,15,15,15,10,0,0,0,150
Zafar Gohar,1,1,0,15,15,15,15,0,0,0,100
Ahsan Malik,12,5,5,14,10,0,27,0,0,0,51.85
Asghar Ali,2,2,0,14,14,7,53,1,0,0,26.41
Asif Mahmood,2,2,0,14,14,7,34,1,0,0,41.17
IPP Batuwitarachchi,2,2,0,14,14,7,48,1,0,0,29.16
AR Butcher,1,1,0,14,14,14,26,0,0,0,53.84
G Chapple,1,1,0,14,14,14,7,0,0,0,200
LA Dawson,3,2,0,14,10,7,17,0,0,0,82.35
HS Dhillon,2,2,0,14,13,7,35,0,0,0,40
EA Essop-Adam,1,1,1,14,14,0,15,0,0,0,93.33
SKW Kelly,10,6,6,14,7,0,31,0,0,0,45.16
LD Madushanka,4,4,1,14,7,4.66,26,1,0,0,53.84
AA Mallett,9,3,1,14,8,7,36,1,0,0,38.88
Mohammad Akram,23,9,7,14,7,7,34,1,0,0,41.17
Nadeem Ghauri,6,3,2,14,7,14,25,0,0,0,56
R Ngarava,9,6,1,14,10,2.8,30,2,0,0,46.66
IA Nicolson,2,2,0,14,14,7,22,1,0,0,63.63
D Soraine,4,4,0,14,6,3.5,20,1,0,0,70
GE Vivian,1,1,0,14,14,14,30,0,0,0,46.66
LJ Woodcock,4,2,1,14,11,14,22,0,0,0,63.63
Zahid Razzak,3,3,0,14,6,4.66,44,0,0,0,31.81
Aamer Nazir,9,3,2,13,9,13,20,0,0,0,65
Aamir Kaleem,2,1,0,13,13,13,16,0,0,0,81.25
JC Archer,14,7,3,13,7,3.25,22,1,0,0,59.09
Asad Ali,4,2,0,13,11,6.5,16,0,0,0,81.25
LS Baker,10,4,2,13,11,6.5,23,1,0,0,56.52
MD Bates,2,1,0,13,13,13,10,0,0,0,130
GA Bishop,2,2,0,13,7,6.5,44,0,0,0,29.54
GK Bose,1,1,0,13,13,13,18,0,0,0,72.22
NG Cowans,23,8,3,13,4,2.6,29,3,0,0,44.82
HT Davis,11,6,4,13,7,6.5,33,1,0,0,39.39
RR Emrit,2,2,1,13,13,13,35,0,0,0,37.14
Gurkeerat Singh,3,3,1,13,8,6.5,13,0,0,0,100
RL Hayes,1,1,0,13,13,13,25,0,0,0,52
RO Hurley,9,4,0,13,6,3.25,32,1,0,0,40.62
D Joseph,4,3,3,13,9,0,24,0,0,0,54.16
JJ Krejza,8,2,1,13,7,13,23,0,0,0,56.52
AMN Munasinghe,5,4,1,13,8,4.33,52,1,0,0,25
B Regmi,4,4,0,13,12,3.25,47,2,0,0,27.65
S Seeraj,1,1,1,13,13,0,12,0,0,0,108.33
O Thomas,19,10,5,13,6,2.6,53,3,0,0,24.52
Usman Salahuddin,2,2,0,13,8,6.5,28,0,0,0,46.42
HN Ya France,4,2,1,13,11,13,5,0,0,0,260
Zaheer Maqsood,2,2,2,13,8,0,46,0,0,0,28.26
Asim Saeed,2,2,0,12,12,6,19,1,0,0,63.15
DM Basden,2,2,0,12,7,6,39,0,0,0,30.76
GK Bruk-Jackson,1,1,0,12,12,12,33,0,0,0,36.36
Danish Kaneria,18,10,8,12,6,6,22,2,0,0,54.54
IC Davis,3,3,1,12,11,6,35,1,0,0,34.28
RP de Groen,12,8,3,12,7,2.4,36,4,0,0,33.33
AM de Silva,4,2,0,12,8,6,24,0,0,0,50
R Dhawan,3,2,1,12,9,12,13,0,0,0,92.3
Enamul Haque jnr,10,5,1,12,5,3,19,2,0,0,63.15
M Hayward,21,5,1,12,4,3,28,1,0,0,42.85
Imtiaz Abbasi,7,6,4,12,6,6,38,0,0,0,31.57
Javed Qadeer,1,1,0,12,12,12,23,0,0,0,52.17
TJ Jenner,1,1,0,12,12,12,25,0,0,0,48
AJ McKay,19,10,7,12,4,4,47,3,0,0,25.53
PS Mehta,1,1,0,12,12,12,41,0,0,0,29.26
PJK Mooney,4,3,2,12,11,12,9,1,0,0,133.33
T Muzarabani,8,7,3,12,5,3,40,1,0,0,30
Naeemuddin Aslam,2,2,0,12,12,6,31,1,0,0,38.7
TS Nethula,5,3,1,12,9,6,11,1,0,0,109.09
Noor-ul-Haq,2,2,0,12,12,6,58,1,0,0,20.68
EJ Richardson,2,1,0,12,12,12,18,0,0,0,66.66
P Sarraf,2,2,0,12,8,6,18,0,0,0,66.66
S Snater,2,2,0,12,12,6,14,1,0,0,85.71
Abul Hasan,7,3,0,11,7,3.66,16,0,0,0,68.75
Ahmed Kamal,1,1,0,11,11,11,19,0,0,0,57.89
MJD Allingham,3,3,0,11,6,3.66,96,0,0,0,11.45
Arshad Pervez,2,2,0,11,8,5.5,47,0,0,0,23.4
J Blackwood,2,2,0,11,9,5.5,23,0,0,0,47.82
LJ Burger,6,6,1,11,5,2.2,62,2,0,0,17.74
SF Burger,2,2,0,11,6,5.5,20,0,0,0,55
PH Carlson,4,2,0,11,11,5.5,30,1,0,0,36.66
BS Chandrasekhar,1,1,1,11,11,0,13,0,0,0,84.61
PA Emery,1,1,1,11,11,0,13,0,0,0,84.61
Haafiz Shahid,3,3,2,11,7,11,23,0,0,0,47.82
GW Humpage,3,2,0,11,6,5.5,24,0,0,0,45.83
Jasdeep Singh,4,3,0,11,11,3.66,39,2,0,0,28.2
NGRP Jayasuriya,2,2,1,11,11,11,13,1,0,0,84.61
SMS Kaluperuma,2,2,0,11,7,5.5,41,0,0,0,26.82
